approach,Seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_sens_1,Accuracy_sens_0,Accuracy_sens_0-sens_1,Accuracy_sens_0/sens_1,prob_pos_sens_1,prob_pos_sens_0,prob_pos_sens_0-sens_1,prob_pos_sens_0/sens_1,TPR_sens_1,TPR_sens_0,TPR_sens_0-sens_1,TPR_sens_0/sens_1,TNR_sens_1,TNR_sens_0,TNR_sens_0-sens_1,TNR_sens_0/sens_1
Ranking,9,x_rand_s,pytorch_classifier,(None),0.894240318,0.950455454,0.756206554,0.510183299,0.990310078,0.554816585,0.990539262,0.49738767,0.493151592,0.502138268,0.483443709,0,0.483443709,0,1,0,1,0,0.982014388,1,0.017985612,0.982014388
Ranking,10,x_rand_s,pytorch_classifier,(None),0.734856008,0.89943281,0.743793446,0.484725051,0.990310078,0.581607804,0.51734104,0.984631148,0.467290107,0.525416083,0,0.49795082,0.49795082,0,0,0.98960499,0.98960499,0,1,0.97979798,0.02020202,0.97979798
Ranking,11,x_rand_s,pytorch_classifier,(None),0.550148957,0.748279689,0.923038729,0.862525458,0.980620155,0.184682408,0.866732478,0.98001998,0.113287502,0.884402865,0.33958539,0.522477522,0.182892133,0.649952152,0.718162839,1,0.281837161,0.718162839,1,0.959839357,0.040160643,0.959839357
Ranking,12,x_rand_s,pytorch_classifier,(None),0.934955313,0.948689471,0.75571003,0.49898167,1,0.58013173,0.533980583,0.987804878,0.453824296,0.540572935,0,0.49796748,0.49796748,0,0,0.976095618,0.976095618,0,1,1,0,1
Ranking,13,x_rand_s,pytorch_classifier,(None),0.734856008,0.879341051,0.991062562,0.983706721,0.998062016,0.033454283,0.998046875,0.983838384,0.014208491,0.985763704,0.497070313,0.463636364,0.033433949,0.932737989,0.998035363,0.968287526,0.029747837,0.970193604,0.998058252,0.998065764,7.51E-06,0.999992474
Ranking,14,x_rand_s,pytorch_classifier,(None),0.944885799,0.967513812,0.736842105,0.522403259,0.940891473,0.586291369,0.940776699,0.523373984,0.417402715,0.556321159,0.54368932,0.014227642,0.529461678,0.026168699,1,0.028985507,0.971014493,0.028985507,0.885122411,1,0.114877589,0.885122411
Ranking,15,x_rand_s,pytorch_classifier,(None),0.941906653,0.971542025,0.913604767,0.83706721,0.986434109,0.140392356,0.986041874,0.841740851,0.144301024,0.853656292,0.484546361,0.346191889,0.138354472,0.714465977,1,0.68627451,0.31372549,0.68627451,0.973634652,1,0.026365348,0.973634652
Ranking,16,x_rand_s,pytorch_classifier,(None),0.968222443,0.982789056,0.75571003,0.50610998,0.993217054,0.568060267,0.993164063,0.51010101,0.483063052,0.51361203,0.4921875,0,0.4921875,0,1,0,1,0,0.986717268,1,0.013282732,0.986717268
Ranking,17,x_rand_s,pytorch_classifier,(None),0.916583913,0.959269976,0.994538232,0.99389002,0.995155039,0.040173898,0.994923858,0.994169096,0.000754762,0.999241388,0.507614213,0.467444121,0.040170093,0.920864917,0.997987928,0.989690722,0.008297206,0.991686066,0.991803279,0.998161765,0.006358486,0.993629804
Ranking,18,x_rand_s,pytorch_classifier,(None),0.745779543,0.88690609,0.994538232,0.99287169,0.996124031,0.048733547,0.997026759,0.992039801,0.004986958,0.99499817,0.510406343,0.461691542,0.048714801,0.904556828,1,0.985106383,0.014893617,0.985106383,0.993963783,0.998130841,0.004167058,0.995825138
Ranking,19,x_rand_s,pytorch_classifier,(None),0.924528302,0.965706749,0.997020854,0.99796334,0.996124031,0.019957062,0.997008973,0.997032641,2.37E-05,0.999976262,0.478564307,0.49851632,0.019952013,0.959977211,0.995841996,1,0.004158004,0.995841996,0.998084291,0.994117647,0.003966644,0.996025742
Ranking,20,x_rand_s,pytorch_classifier,(None),0.965243297,0.972675187,0.747269116,0.481670061,1,0.549485898,0.494516451,0.998021761,0.50350531,0.495496662,0.000997009,0.466864491,0.465867482,0.002135543,0.001968504,0.995780591,0.993812087,0.001976845,1,1,0,1
Ranking,21,x_rand_s,pytorch_classifier,(None),0.967229394,0.981469078,0.763157895,0.517311609,0.997093023,0.562039162,0.990421456,0.518556701,0.471864755,0.523571756,0.489463602,0,0.489463602,0,0.986407767,0,0.986407767,0,0.994328922,1,0.005671078,0.994328922
Ranking,22,x_rand_s,pytorch_classifier,(None),0.894736842,0.950510431,0.742303873,0.485743381,0.986434109,0.580914019,0.509708738,0.985772358,0.47606362,0.517065359,0,0.49898374,0.49898374,0,0,1,1,0,1,0.972386588,0.027613412,0.972386588
Ranking,23,x_rand_s,pytorch_classifier,(None),0.943396226,0.962064402,0.760675273,0.513238289,0.996124031,0.571634432,0.995112414,0.518668012,0.476444402,0.521215497,0.49657869,0,0.49657869,0,0.998019802,0,0.998019802,0,0.992277992,1,0.007722008,0.992277992
Ranking,24,x_rand_s,pytorch_classifier,(None),0.956802383,0.977915194,0.987586892,0.978615071,0.996124031,0.015778324,0.99501992,0.98019802,0.014821901,0.985103916,0.487051793,0.471287129,0.015764664,0.967632469,0.997942387,0.959677419,0.038264967,0.961656136,0.992277992,1,0.007722008,0.992277992
Ranking,25,x_rand_s,pytorch_classifier,(None),0.980139027,0.985287561,0.751241311,0.49796334,0.992248062,0.553371081,0.497430627,0.988472622,0.491041996,0.503231567,0,0.477425552,0.477425552,0,0,0.99188641,0.99188641,0,1,0.98540146,0.01459854,0.98540146
Ranking,26,x_rand_s,pytorch_classifier,(None),0.958291956,0.977111111,0.923038729,0.842158859,1,0.170438101,0.996984925,0.850834151,0.146150773,0.853407238,0.495477387,0.327772326,0.167705061,0.661528325,0.993951613,0.687242798,0.306708815,0.691424803,1,1,0,1
Ranking,27,x_rand_s,pytorch_classifier,(None),0.529294935,0.735491071,0.918073486,0.84114053,0.99127907,0.149783281,0.851674641,0.989680083,0.138005441,0.860555503,0.34354067,0.49122807,0.1476874,0.699350649,0.69921875,0.995744681,0.296525931,0.702206864,0.998123827,0.983967936,0.014155892,0.9858175
Ranking,28,x_rand_s,pytorch_classifier,(None),0.674776564,0.832594235,0.763157895,0.516293279,0.998062016,0.580400916,0.535323383,0.990089197,0.454765814,0.540681976,0,0.504459861,0.504459861,0,0,0.984466019,0.984466019,0,1,0.995951417,0.004048583,0.995951417
Ranking,29,x_rand_s,pytorch_classifier,(None),0.749751738,0.901033649,0.994538232,0.99185336,0.997093023,0.007327963,0.996108949,0.992900609,0.003208341,0.996779127,0.48151751,0.488843813,0.007326304,0.985012997,0.995959596,0.987679671,0.008279925,0.991686486,0.996247655,0.997995992,0.001748337,0.998248152
Ranking,30,x_rand_s,pytorch_classifier,(None),0.912611718,0.949381079,0.974677259,0.954175153,0.994186047,0.080284343,0.955252918,0.994929006,0.039676088,0.96012169,0.428988327,0.509127789,0.080139462,0.842594602,0.907216495,1,0.092783505,0.907216495,0.998158379,0.989775051,0.008383328,0.991601204
Ranking,31,x_rand_s,pytorch_classifier,(None),0.954319762,0.976907851,0.995034757,0.990835031,0.999031008,0.013196976,0.991253644,0.998984772,0.007731127,0.992261016,0.477162293,0.49035533,0.013193036,0.973094946,0.982,1,0.018,0.982,1,0.998011928,0.001988072,0.998011928
Ranking,32,x_rand_s,pytorch_classifier,(None),0.970705065,0.980815877,0.995034757,0.99185336,0.998062016,0.017639228,0.995995996,0.99408867,0.001907326,0.998085006,0.493493493,0.475862069,0.017631425,0.964272225,0.993939394,0.98973306,0.004206334,0.995768017,0.998015873,0.998106061,9.02E-05,0.999909641
Ranking,33,x_rand_s,pytorch_classifier,(None),0.962760675,0.978814514,0.994538232,0.989816701,0.999031008,0.028330782,0.992731049,0.996194101,0.003463052,0.996523718,0.468328141,0.496669838,0.028341697,0.942936545,0.984716157,0.994274809,0.009558652,0.990386308,1,0.998102467,0.001897533,0.998102467
Ranking,34,x_rand_s,pytorch_classifier,(None),0.952830189,0.972404731,0.997020854,0.99592668,0.998062016,0.0175101,0.997061704,0.996978852,8.29E-05,0.999916904,0.477962782,0.495468278,0.017505496,0.964668785,0.99591002,0.995943205,3.32E-05,0.99996668,0.998120301,0.998,0.000120301,0.999879473
Ranking,35,x_rand_s,pytorch_classifier,(None),0.95531281,0.975033437,0.851539225,0.710794297,0.985465116,0.323773229,0.980059821,0.724035608,0.256024212,0.73876675,0.509471585,0.199802176,0.309669409,0.392175308,0.99001996,0.41995842,0.57006154,0.424191872,0.970119522,1,0.029880478,0.970119522
Ranking,36,x_rand_s,pytorch_classifier,(None),0.780039722,0.90487751,0.589374379,0.528513238,0.647286822,0.815026311,0.551992225,0.628426396,0.07643417,0.87837212,0.042759961,0.85177665,0.809016689,0.050200908,0.087128713,0.995807128,0.908678415,0.087495571,1,0.283464567,0.716535433,0.283464567
Ranking,37,x_rand_s,pytorch_classifier,(None),0.912611718,0.945753668,0.993545184,0.990835031,0.996124031,0.000875107,0.992023928,0.995054402,0.003030473,0.996954465,0.48554337,0.484668645,0.000874725,0.998198462,0.983838384,0.997946612,0.014108228,0.985862743,1,0.992366412,0.007633588,0.992366412
Ranking,38,x_rand_s,pytorch_classifier,(None),0.897715988,0.9529438,0.869414101,0.739307536,0.993217054,0.255479306,0.749015748,0.991983968,0.24296822,0.755068401,0.242125984,0.487975952,0.245849968,0.496184255,0.491017964,0.997920998,0.506903034,0.492040918,1,0.986460348,0.013539652,0.986460348
Ranking,39,x_rand_s,pytorch_classifier,(None),0.876365442,0.93948832,0.992552135,0.99796334,0.987403101,0.01565782,0.991210938,0.993939394,0.002728456,0.997254907,0.485351563,0.501010101,0.015658539,0.968746062,0.995934959,1,0.004065041,0.995934959,0.986842105,0.988,0.001157895,0.998828042
Ranking,40,x_rand_s,pytorch_classifier,(None),0.952333664,0.976310594,0.748758689,0.485743381,0.999031008,0.561184962,0.527147088,0.973026973,0.445879885,0.541759995,0,0.477522478,0.477522478,0,0,0.948310139,0.948310139,0,1,0.997991968,0.002008032,0.997991968
Ranking,41,x_rand_s,pytorch_classifier,(None),0.962264151,0.974025974,0.830685204,0.654786151,0.998062016,0.353004572,0.986707566,0.683397683,0.303309883,0.692604077,0.489775051,0.16023166,0.329543391,0.327153578,0.977459016,0.336032389,0.641426628,0.343781563,0.995918367,1,0.004081633,0.995918367
Ranking,42,x_rand_s,pytorch_classifier,(None),0.752234359,0.900265369,0.974677259,0.949083503,0.999031008,0.066498188,0.9491353,0.999030068,0.049894768,0.950056791,0.429298067,0.495635306,0.066337238,0.866157157,0.895744681,0.998046875,0.102302194,0.897497606,0.998050682,1,0.001949318,0.998050682
Ranking,43,x_rand_s,pytorch_classifier,(None),0.954816286,0.969785139,0.917080437,0.83910387,0.99127907,0.11907643,0.852652259,0.982931727,0.130279468,0.867458274,0.355599214,0.472891566,0.117292352,0.751967765,0.708661417,0.978902954,0.270241536,0.723934293,0.996078431,0.986590038,0.009488393,0.990474251
Ranking,44,x_rand_s,pytorch_classifier,(None),0.717477656,0.864113786,0.7591857,0.510183299,0.996124031,0.576203587,0.995054402,0.521435693,0.473618709,0.524027322,0.49950544,0,0.49950544,0,0.998007968,0,0.998007968,0,0.992141454,1,0.007858546,0.992141454
Ranking,45,x_rand_s,pytorch_classifier,(None),0.928997021,0.957227462,0.899702085,0.798370672,0.996124031,0.178378539,0.814453125,0.987878788,0.173425663,0.824446415,0.305664063,0.47979798,0.174133917,0.637068257,0.622266402,0.983298539,0.361032137,0.632835682,1,0.992172211,0.007827789,0.992172211
Ranking,46,x_rand_s,pytorch_classifier,(None),0.952830189,0.960732407,0.834657398,0.680244399,0.981589147,0.377215588,0.980651731,0.695736434,0.284915297,0.709463321,0.524439919,0.166666667,0.357773252,0.317799353,1,0.353909465,0.646090535,0.353909465,0.96090535,1,0.03909465,0.96090535
Ranking,47,x_rand_s,pytorch_classifier,(None),0.737835154,0.880799112,0.621648461,0.472505092,0.763565891,0.675589196,0.703773585,0.530398323,0.173375262,0.753649091,0.65754717,0.011530398,0.646016771,0.017535469,0.863377609,0.01978022,0.843597389,0.022910277,0.545966229,0.995991984,0.450025755,0.548163276
Ranking,48,x_rand_s,pytorch_classifier,(None),0.968718967,0.976073345,0.994538232,0.99185336,0.997093023,0.001273855,0.995850622,0.993333333,0.002517289,0.997472222,0.484439834,0.485714286,0.001274452,0.997376129,0.995717345,0.988349515,0.00736783,0.99260048,0.995975855,0.998130841,0.002154986,0.997840978
Ranking,49,x_rand_s,pytorch_classifier,(None),0.961271102,0.980331492,0.749751738,0.49592668,0.99127907,0.580195778,0.984879032,0.521526419,0.463352613,0.529533477,0.5,0,0.5,0,0.987829615,0,0.987829615,0,0.981963928,1,0.018036072,0.981963928
Ranking,50,x_rand_s,pytorch_classifier,(None),0.966236346,0.980786416,0.894240318,0.785132383,0.998062016,0.228968514,0.99490835,0.798449612,0.196458738,0.802535844,0.49796334,0.275193798,0.222769542,0.552638671,0.993877551,0.577235772,0.416641779,0.58079164,0.995934959,1,0.004065041,0.995934959
Ranking,51,x_rand_s,pytorch_classifier,(None),0.747269116,0.906751704,0.763157895,0.520366599,0.994186047,0.46362392,0.957403651,0.576848249,0.380555402,0.602513108,0.463488844,0.058365759,0.405123085,0.125926998,0.926078029,0.121212121,0.804865908,0.13088759,0.987975952,1,0.012024048,0.987975952
Ranking,52,x_rand_s,pytorch_classifier,(None),0.945382324,0.96596218,0.994538232,0.99592668,0.993217054,0.008766245,0.997044335,0.991991992,0.005052343,0.99493268,0.484729064,0.493493493,0.008764429,0.98224003,0.99796334,0.99389002,0.00407332,0.995918367,0.996183206,0.99015748,0.006025726,0.993951187
Ranking,53,x_rand_s,pytorch_classifier,(None),0.747269116,0.898505465,0.961271102,0.923625255,0.997093023,0.080780057,0.925777332,0.996066863,0.070289531,0.929432919,0.411233701,0.491642085,0.080408383,0.836449348,0.848547718,0.996,0.147452282,0.85195554,0.998058252,0.996131528,0.001926724,0.998069527
Ranking,54,x_rand_s,pytorch_classifier,(None),0.954816286,0.972697003,0.747269116,0.483706721,0.998062016,0.569392612,0.508260447,0.996954315,0.488693868,0.509813178,0,0.484263959,0.484263959,0,0,0.99789916,0.99789916,0,1,0.996070727,0.003929273,0.996070727
Ranking,55,x_rand_s,pytorch_classifier,(None),0.680734856,0.861294584,0.75571003,0.513238289,0.986434109,0.588435795,0.98510427,0.526315789,0.458788481,0.534274194,0.514399206,0,0.514399206,0,0.998019802,0,0.998019802,0,0.972111554,1,0.027888446,0.972111554
Ranking,56,x_rand_s,pytorch_classifier,(None),0.946375372,0.970367094,0.996027805,0.99898167,0.993217054,0.014627699,0.996904025,0.995215311,0.001688714,0.998306042,0.482972136,0.497607656,0.014635519,0.970588235,1,0.998065764,0.001934236,0.998065764,0.994047619,0.992424242,0.001623377,0.998366903
Ranking,57,x_rand_s,pytorch_classifier,(None),0.733366435,0.884308511,0.754220457,0.50407332,0.992248062,0.580416091,0.989010989,0.522211254,0.466799735,0.528013601,0.502497502,0,0.502497502,0,0.993975904,0,0.993975904,0,0.984095427,1,0.015904573,0.984095427
Ranking,58,x_rand_s,pytorch_classifier,(None),0.739821251,0.888715433,0.764647468,0.523421589,0.994186047,0.548803715,0.990375361,0.524102564,0.466272797,0.529195883,0.490856593,0.01025641,0.480600183,0.020894922,0.992125984,0.021097046,0.971028938,0.021264483,0.988700565,1,0.011299435,0.988700565
Ranking,59,x_rand_s,pytorch_classifier,(None),0.756703078,0.909856035,0.785998014,0.566191446,0.995155039,0.444647564,0.574724173,0.993117011,0.418392838,0.578707409,0.077231695,0.475909538,0.398677843,0.162282301,0.153692615,0.995841996,0.842149381,0.154334338,1,0.990671642,0.009328358,0.990671642
Ranking,60,x_rand_s,pytorch_classifier,(None),0.706554121,0.879096546,0.986097319,0.986761711,0.985465116,0.021005616,0.985552116,0.986602871,0.001050755,0.998934977,0.499484004,0.4784689,0.021015105,0.957926371,1,0.974609375,0.025390625,0.974609375,0.971943888,0.998123827,0.02617994,0.97377085
Ranking,61,x_rand_s,pytorch_classifier,(None),0.690665343,0.860444444,0.751241311,0.49490835,0.995155039,0.580914019,0.994918699,0.518446602,0.476472097,0.52109444,0.49898374,0,0.49898374,0,1,0,1,0,0.989959839,1,0.010040161,0.989959839
Ranking,62,x_rand_s,pytorch_classifier,(None),0.842601787,0.933849558,0.724428997,0.509164969,0.929263566,0.603855695,0.523762376,0.926294821,0.402532444,0.565438092,0.012871287,0.557768924,0.544897637,0.023076379,0.026315789,0.99795082,0.97163503,0.026369826,1,0.858527132,0.141472868,0.858527132
Ranking,63,x_rand_s,pytorch_classifier,(None),0.795431976,0.917693662,0.904667329,0.806517312,0.998062016,0.146681386,0.812871287,0.997011952,0.184140665,0.815307465,0.322772277,0.466135458,0.143363181,0.69244309,0.633009709,0.997858672,0.364848964,0.634368099,1,0.996275605,0.003724395,0.996275605
Ranking,64,x_rand_s,pytorch_classifier,(None),0.719960278,0.875994695,0.878848064,0.752545825,0.999031008,0.27515829,0.999039385,0.750256937,0.248782448,0.750978338,0.495677233,0.230215827,0.265461406,0.464447047,1,0.479657388,0.520342612,0.479657388,0.998098859,1,0.001901141,0.998098859
Ranking,65,x_rand_s,pytorch_classifier,(None),0.932969215,0.963961972,0.94836147,0.916496945,0.978682171,0.133459252,0.920588235,0.976861167,0.056272932,0.942394136,0.392156863,0.525150905,0.132994043,0.746750808,0.831600832,0.998003992,0.16640316,0.833264033,1,0.955375254,0.044624746,0.955375254
Ranking,66,x_rand_s,pytorch_classifier,(None),0.90714995,0.949297629,0.75571003,0.50101833,0.998062016,0.561100545,0.996089932,0.507568113,0.488521819,0.50956053,0.482893451,0,0.482893451,0,0.995951417,0,0.995951417,0,0.996219282,1,0.003780718,0.996219282
Ranking,67,x_rand_s,pytorch_classifier,(None),0.749255214,0.89543642,0.997517378,0.99592668,0.999031008,0.023126321,0.996990973,0.998033432,0.001042459,0.998955487,0.47442327,0.49754179,0.02311852,0.953534517,0.993697479,0.998023715,0.004326236,0.995665197,1,0.998043053,0.001956947,0.998043053
Ranking,68,x_rand_s,pytorch_classifier,(None),0.743793446,0.894120248,0.755213505,0.50203666,0.996124031,0.571245579,0.992071358,0.517412935,0.474658422,0.521548104,0.492566898,0,0.492566898,0,0.99195171,0,0.99195171,0,0.9921875,1,0.0078125,0.9921875
Ranking,69,x_rand_s,pytorch_classifier,(None),0.963753724,0.97920814,0.902681231,0.804480652,0.996124031,0.1710664,0.810891089,0.99501992,0.184128831,0.814949603,0.310891089,0.478087649,0.16719656,0.650280528,0.621782178,0.997903564,0.376121386,0.623088443,1,0.992409867,0.007590133,0.992409867
Ranking,70,x_rand_s,pytorch_classifier,(None),0.893743793,0.951327434,0.995531281,0.99287169,0.998062016,0.016417836,0.99394551,0.997067449,0.003121939,0.996868879,0.493440969,0.477028348,0.016412621,0.966738431,0.987878788,0.997946612,0.010067824,0.98991146,1,0.996268657,0.003731343,0.996268657
Ranking,71,x_rand_s,pytorch_classifier,(None),0.733366435,0.871992938,0.762164846,0.519348269,0.993217054,0.580132876,0.992156863,0.526156942,0.465999921,0.530316285,0.506862745,0,0.506862745,0,0.998043053,0,0.998043053,0,0.986247544,1,0.013752456,0.986247544
Ranking,72,x_rand_s,pytorch_classifier,(None),0.738331678,0.893879348,0.732869911,0.489816701,0.964147287,0.609862068,0.958805355,0.52253116,0.436274195,0.544981478,0.533470649,0,0.533470649,0,0.993801653,0,0.993801653,0,0.924024641,1,0.075975359,0.924024641
Ranking,73,x_rand_s,pytorch_classifier,(None),0.754220457,0.898614471,0.993545184,0.988798371,0.998062016,0.030247101,0.989939638,0.997058824,0.007119186,0.992859814,0.467806841,0.498039216,0.030232375,0.939297201,0.983014862,0.994129159,0.011114297,0.988820068,0.996175908,1,0.003824092,0.996175908
Ranking,74,x_rand_s,pytorch_classifier,(None),0.932969215,0.959652251,0.753723932,0.50101833,0.994186047,0.561873339,0.984420643,0.513677812,0.470742831,0.521807233,0.484907498,0,0.484907498,0,0.980079681,0,0.980079681,0,0.988571429,1,0.011428571,0.988571429
Ranking,75,x_rand_s,pytorch_classifier,(None),0.947368421,0.966799469,0.745779543,0.483706721,0.995155039,0.563283353,0.50295858,0.992,0.48904142,0.507014697,0,0.48,0.48,0,0,0.993723849,0.993723849,0,1,0.990421456,0.009578544,0.990421456
Ranking,76,x_rand_s,pytorch_classifier,(None),0.702581927,0.874972388,0.760675273,0.511201629,0.998062016,0.490948419,0.53978907,0.997940268,0.458151198,0.540903186,0.04506232,0.470648816,0.425586495,0.095745105,0.089184061,1,0.910815939,0.089184061,1,0.996124031,0.003875969,0.996124031
Ranking,77,x_rand_s,pytorch_classifier,(None),0.847070506,0.928869374,0.995034757,0.99796334,0.992248062,0.00029988,0.996089932,0.99394551,0.002144422,0.99784716,0.490713587,0.490413724,0.000299864,0.999388923,0.998,0.997925311,7.47E-05,0.999925162,0.994263862,0.990176817,0.004087045,0.995889376
